dataset name,url
Plastic Deposit into World Oceans,/sansuthi/plastic-input-into-worlds-oceans
heart desease data,/zgeakyldz/heart-desease-data
student_scores ,/kamleshsam/student-scores
Drugsets,/gangliu/drugsets
UK Lotto Draw History (2016~2020),/gogo827jz/uk-lotto-draw-history-20162020
Dataset Covid-19 in Egypt,/yasserbaderahmed/dataset-covid19-in-egypt
Head Brain,/saarthaksangam/headbrain
advertising,/sercanyesiloz/advertising
crop yield farm data anova,/jhonculler/fdffa
COVID-19 Egypt Cases,/bassemmustafa/covid19-egypt-cases
Startup-50,/sonalisingh1411/startup50
Tokyo 2020 Medal Table,/jeronimojr/tokyo-2021-medal-table
The Most Expensive Football Transfers,/berkayalan/the-most-expensive-football-transfers
lecture6drug4,/jhskaggle/lecture6drug4
lecture6-drug,/jhskaggle/lecture6drug
Semester Result of Technical Students,/sankha1998/student-semester-result
Survey: students wage expectation,/omartronco/survey-students-wage-expectation
Recording data with a swim log,/mpwolke/cusersmarildownloadsswimmingcsv
pie chart,/gaganmaahi224/pie-chart
Education in India,/mahendran1/education-in-india
submit_files,/sishihara/submit-files
Beer Efficiency,/mrpantherson/beer-efficiency
cars.csv,/karimkeraani/carscsv
Social Media Users 2021,/margarethamartinez/socialmedia2021
Cyber Crime Statewise (INDIA),/amritvirsinghx/cyber-crime-statewise
classification_suv_dataset,/mrtechnical011/classification-suv-dataset
Chicago Weather - Dreaming of a White Christmas?,/lydia70/chicago-weather-dreaming-of-a-white-christmas
Pakistan Crimes,/mfaisalqureshi/pakistan-crimes-by-type
Los 100 clubes de futbol mejor valuados del mundo,/santiagovolpi/los-100-clubes-de-futbol-mejor-valuados-del-mundo
lecture8data1,/jhskaggle/lecture8data1
COVID-19 India,/shivanshsinghal107/covid19-india-dataset
Car Sales By Model in the United States 2017,/donirwin/car-sales-by-model-in-the-united-states-2017
Pakistan Traffic Accidents,/mfaisalqureshi/pakistan-traffic-accident-dataset
"Smoking, Alcohol and (O)esophageal Cancer ",/ukveteran/smoking-alcohol-and-oesophageal-cancer
Valorant Weapon Stats,/aadhavvignesh/valorant-weapon-stats
JOB SURVEY INDIA,/tejashvi14/job-survey-india
Spotify Top 50+ Most Streamed Songs,/ritesh2000/spotify-top-50-most-streamed-songs
ICMR Testing Data,/n1sarg/icmr-testing-data
Baking Ice Cream Cones,/aryashah2k/baking-ice-cream-cones
India's Population: Simple Linear Regression ,/akhileshthite/indias-population-simple-linear-regression
Linear Regression,/studymart/linear-regression
Clustering,/imanjowkar/clustering
Children Lack Access to Learning ,/mpwolke/cusersmarildownloadsoddscsv
Funeral data.,/mpwolke/cusersmarildownloadsfuneralscsv
Malaysia Population,/thajegan76/malaysia-population
Depression in Married Couples in İstanbul ,/babyoda/depression-in-married-couples
Result Summary of GATE 2021,/yashshrimali/result-summary-of-gate-2021
water_treatment,/yaxin153537/water-treatment
Position_Salaries.csv,/mariospirito/position-salariescsv
AdmissionPrediction.csv,/adityadeshpande23/admissionpredictioncsv
Personality Scale Analysis,/brsdincer/personality-scale-analysis
Goals and Assists in Football 2009-2021,/furkanerhan/goals-and-assists-in-football-20092021
Binary Dataset,/aakashmisra/binary-dataset
Beaver Body Temperature,/ukveteran/beaver-body-temperature
rj-sample-datasets,/rajacsp/rj-sample-datasets
prostate,/timniven/prostate
Salary Predict Dataset,/laleeth/salary-predict-dataset
Tennis,/m1thr4nd1r/tennis
Tuberose Flower,/vipin20/flower
Perrin Freres Monthly Champagne Sales,/anupamshah/perrin-freres-monthly-champagne-sales
COVID-19 Population Data,/anjum48/covid19-population-data
Trending TV Shows on Netflix,/ritesh2000/trending-tv-shows-on-netflix
Google_Stock_Price_Test,/akram24/google-stock-price-test
Weight Loss Data,/ukveteran/weight-loss-data
STARTUPS_DATASET,/harsh45/startups-dataset
Heart Disease patients,/kingabzpro/heart-disease-patients
Scotch Whisky Dataset,/koki25ando/scotch-whisky-dataset
The World’s 50 Best Restaurants,/mmayur/the-worlds-50-best-restaurants
Indonesian Stoplist,/oswinrh/indonesian-stoplist
hiring,/pankeshpatel/hiring
COVID-CTset : A Large COVID-19 CT Scans dataset,/mohammadrahimzadeh/covidctset-a-large-covid19-ct-scans-dataset
Domestic Violence Incidents ,/mpwolke/cusersmarildownloadsdomviolcsv
comedy shows,/mruanova/comedy-shows
In the Moods to Plot % Sign?,/mpwolke/cusersmarildownloadsmoodcsv
pokeman,/anunats/pokeman
test-play-tennis,/tareqjoy/testplaytennis
Amphibians Data Set,/ishandutta/amphibians-data-set
Greenhouse Gas Emissions,/sansuthi/greenhouse-gas-emissions
Multiple Broadband Inventories Personality Test,/yamqwe/analog-to-multiple-broadband-inventories
Heart Disease ,/data855/heart-disease
2016 Murder Data,/tunguz/2016-murder-data
Weight vs Age of chicks on different diets,/lsind18/weight-vs-age-of-chicks-on-different-diets
Position_Salaries,/farhanmd29/position-salaries
Simple Customer Shopping Details Data Set,/sanjayar/simple-shopping-dataset
Tasmania  Oral Health ,/mpwolke/cusersmarildownloadsoralcsv
Most Played Video Games,/heyrobin/most-played-video-games-top-100
Exasens Data Set,/christopherwsmith/exasens-data-set
Forest Fires in India,/sanikamal/forest-fires-in-india
Brooklyn Food Waste,/ursulakaczmarek/brooklyn-food-waste
Copper wire production line dataset,/osroru/copper-wire-production-line-dataset
Google Ad Costs,/brendan45774/how-much-it-cost-to-get-an-ad-on-google
Petrol Price in India,/hemanthhari/petrol-price-in-india
Food: Allergens and Allergies,/boltcutters/food-allergens-and-allergies
Heart Disease Prediction UCI,/priyanka841/heart-disease-prediction-uci
Predict if people prefer WFH vs WFO post Covid-19,/anninasimon/predict-if-people-prefer-wfh-verses-wfo-data
Predicting End Semester Performance,/akiwelekar/predictingese
Tickets Data,/gaganmaahi224/tickets-data
Forced Home Demolitions in Palestine (2004-2021),/zusmani/home-demolitions-in-palestine-20042021
Tokopedia Product Reviews,/farhan999/tokopedia-product-reviews
World's Billionaires,/seriadiallo1/world-billionaires
Internet Access OECD,/babyoda/internet-access-oecd
Female Employment vs Fertility Rate,/mdmuhtasimbillah/fertility-rate-vs-participation-in-workforce
COVID-19 India Time Series,/ravichaubey1506/covid19-india
weather-nominal,/nicolausboby/weathernominal
London Public Transport Data by Type of Transport,/codebreaker619/london-public-transport-data-by-type-of-transport
PUBG Weapon Stats,/aadhavvignesh/pubg-weapon-stats
Car Mileage Prediction,/trohitbharadwaj/car-mileage-prediction
Covid Study Impact Data,/sampledemoproject/covid-study-impact-data
Australia Population: Births and Deaths🇦🇺,/berkayalan/australia-population-births-and-deaths
Netflix Ratings 2021,/toshini/netflix-ratings-2021
Early stage diabetes risk prediction dataset,/yasserhessein/early-stage-diabetes-risk-prediction-dataset
ENJOYSPORT,/mohitsinha4/enjoysport
Top 100 Greatest Hollywood Actors of All Time,/iamsouravbanerjee/top-100-greatest-hollywood-actors-of-all-time
NewYork Air Quality ,/mfaisalqureshi/newyork-air-quality
Kpop 4th gen Sales,/daffashiddiq/kpop-4th-gen-sales
Cars93,/anand0427/cars93
Weight loss using diet,/tombenny/foodhabbits
Ecoli Data Set,/elikplim/ecoli-data-set
Space X Launches Falcon9 and Falcon Heavy,/heyrobin/space-x-launches-falcon9-and-falcon-heavy
Attendance in early Childhood Education,/mpwolke/cusersmarildownloadsattendancecsv
Regression-housing,/vedica1011/regressionhousing
Alcohol & Life Expectancy,/rishidamarla/alcohol-life-expectancy
NFL Regular Season Standings 2018-2020,/rajsengo/nfl-regular-season-standings-20182020
Sugar-cane Disease Data ,/ukveteran/sugarcane-disease-data
ADIDAS quarterly sales,/kofi2614/adidas-quarterly-sales
Student Study Hour V2,/aditeloo/student-study-hour-v2
Heart Disease from Cleveland,/kingabzpro/heart-disease-from-cleveland
Flow of Financial Resources,/sandraphari/flow-of-financial-resources
Programming Language Search Trends by City 2021,/daanderson/programming-language-search-trends-by-city-2021
NBA playoff 2020,/isaienkov/nba-playoff-2020
SEC Filings 1994-2020,/finnhub/sec-filings
linear-regression-dataset3(for simple exercises) ,/bulentsiyah/linearregressiondataset3
regresion-lineal,/mariogarciaar/regresionlineal
Global Phone Sales By Company Samsung Apple Huawei,/andrewtgraham/global-phone-sales-by-company-samsung-apple-huawei
Salarios en Mexico,/emmanuelleai/salarios-en-mexico
Apple Financial Key Ratios,/mpwolke/cusersmarildownloadsratioscsv
Game Console Manufactor and Sales,/jaimepazlopes/game-console-manufactor-and-sales
Kidney Stone Method Prediction| Beginners 🗸👨‍🎓,/utkarshxy/kidney-stone-data
Used Car price Prediction Mini Project,/swatikhedekar/car-price-prediction
Linear Regression Dataset ,/vad13irt/linear-regression-dataset
COVID-19 Economic Impact ,/vignesh9147/covid19-economic-impact
Iris datasets,/chuckyin/iris-datasets
Swiggy : Bangalore delivery outlet data,/sabinhashmi/swiggy-bangalore-delivery-outlet-data
Student Marks,/arunkumar413/student-marks
Homeprices One hot encoding,/aastha99/homeprices-one-hot-encoding
Hospitals count in India - Statewise,/gokulprakash22/hospitals-count-in-india-statewise
Mongolia Meat Price Time Series,/robertritz/ub-meat-prices
Sample of Car Data,/jingbinxu/sample-of-car-data
Alcohol Consumption,/mysarahmadbhat/alcohol-consumption
Principal Component Analysis,/dheeraj07/principal-component-analysis
FDI-Case-Study,/mfaisalqureshi/fdicasestudy
Monthly Rainfall Index and Flood Probability,/mukulthakur177/kerela-flood
Bangladesh Economic Indicators (1980 - 2019),/salehahmedrony/bangladesh-economic-indicators-1980-2019
Cars Dataset with Battery Pack Capacity,/divyanshugupta95/cars-dataset-with-battery-pack-capacity
Life Expectancy of the World,/amansaxena/lifeexpectancy
Data-Pengunjung-Mall,/baktisiregar/datapengunjungmall
Profit in Startup of a Company,/root64shivansh/profit-in-startup-of-a-company
Bad Drivers,/tunguz/bad-drivers
Hollywood Most Profitable Stories,/brendan45774/hollywood-most-profitable-stories
1.01. Simple linear regression,/behordeun/101-simple-linear-regression
Heart Disease Dataset,/zeeshanmulla/heart-disease-dataset
Golf Play Dataset,/priy998/golf-play-dataset
Hyper Cars 2019,/tanuprabhu/hyper-cars-2019
Global Car Production 1950-2019,/mathurinache/globalcarproduction19502019
kecelakaan jogja,/dinanjuliansyah/kecelakaan-jogja
Education DataSet,/denisadutca/education-indicators-2014-worldwide
Top Most Followed on Instagram,/tanujdhiman/top-most-followed-on-instagram
Monthly Electricity Consumption,/vivekhn/electricity-consumption
Social Network Ads,/rishabhsingh98/social-network-ads
DataSurveiMedsos,/rizkyalifr/datasurveimedsos
Winter Olympic Medals 1924 - 2018,/ramontanoeiro/winter-olympic-medals-1924-2018
vaksinasi wilayah,/bramandikarumapea/vaksinasi-wilayah
IPL Auction Dataset 2020,/thegreatcoder/ipl-auction-dataset
logistic_regression_user_data,/mishraprashantmishra/logistic-regression-user-data
Plotly_country_code_mapping,/artgor/plotly-country-code-mapping
CarDekho-Car price Prediction,/avish5787/cardekhocar-price-prediction
Mobile Legends Bang Bang (MLBB) Heros Dataset,/sadkoktaybicici/mobile-legends-bang-bang-mlbb-heros-dataset
No Data Sources,/kaggle/no-data-sources
Normal Distribution Data,/tinasoni/normal-distribution-data
3 Diet comparison,/alexandercox1234/3-diet-comparison
cardata.csv,/shraddhagulati/cardatacsv
Shopping & Annual Income ,/saadsikander/shopping-annual-income
insurance,/pankeshpatel/insurance
submission_solution,/martinglatz/submission-solution
Minimum Wages between 2001 & 2018,/frtgnn/minimum-wages-between-2001-2018
50 Startups Data,/amineoumous/50-startups-data
New Zealand’s daily export trade with China,/mpwolke/cusersmarildownloadsimportschinacsv
Chemical Composition of Pottery,/ukveteran/chemical-composition-of-pottery
Exoplanets Data,/ukveteran/exoplanets-data
plotly countries,/matschiner/plotly_countries
Employee Total Hours Timeseries Prediction,/sunilsharanappa/employee-totalhours-timeseries-prediction
Brazil Gdp & Electricity Consumption,/robervalt/brazil-gdp-electricity-consumption
Clustering - Engineering College Data,/ankitverma2010/clustering-engineering-college-data
Cereals Usage by Brewers,/mpwolke/cusersmarildownloadsbrewerscsv
Turkey Super League Championship in History,/vkutelc/turkey-super-league-championship-in-history
The Maestro Dataset v2,/jackvial/themaestrodatasetv2
Predict systolic and diastolic rate(medical data),/spdsou/predict-systolic-and-diastolic-ratemedical-data
dataset1,/spdsou/dataset1
2014 West African Ebola virus epidemic timeline,/hotstaff/west-african-ebola-virus-epidemic-timeline
Survival from Malignant Melanoma ,/ukveteran/survival-from-malignant-melanoma
3-wine classification dataset,/tug004/3wine-classification-dataset
Addition of two numbers through ML algorithm,/spdsou/addition-of-two-numbers-through-ml-algorithm
COVID-19 Confirmed cases by country and age,/resheto/covid19-confirmed-cases-by-country-and-age
Active Volcanoes in the Philippines,/gabbygab/active-volcanoes-in-the-philippines
Medical Device Companies,/mathurinache/medicaldevicecompanies
Profit Prediction using Linear Regression,/studymart/profit-prediction-using-linear-regression
Toronto Neighborhood Data,/sidharth178/toronto-neighborhood-data
Coursera IPO - Tweets,/usharengaraju/coursera-ipo-tweets
United States tornado data,/wxexplorer/yearly-united-states-tornado-data-per-state
Cross-country_skiing_at_the_Winter_Olympics,/mathurinache/cross-country-skiing-at-the-winter-olympics
World_Taekwondo_Championships,/mathurinache/world-taekwondo-championships
Technology Price Index 2016,/ikalats/TechnologyPriceIndex
polynomial-regression(for simple exercises) ,/bulentsiyah/polynomialregressioncsv
FIFA 2018 dataset,/shikhar07/fifa-2018-dataset
AgeSal for Scaling,/saptarsi/agesal-for-scaling
Flower App,/tohuangjia/flower-app
World Happiness Report 2019,/priyanka841/2019-world-happiness-report-csv-file
"Python Colors:  COLOR, CMAP, PALETTE data",/asimislam/python-r-colors-and-palettes-data
VALORANT Masters 2021: Player & Map Data 🔥,/jaykumar1607/valorant-masters-2021-player-map-data
Country flag URLs,/zhongtr0n/country-flag-urls
covid19 India Coordinates,/krrai77/covid19-india-coordinates
Global Peace Index 2016,/kretes/gpi2008-2016
linear-regression-dataset,/ayhanozturk/linearregressiondataset
apriori_food,/milan400/apriori-food
Vegetable_market,/sudipsamanta35/vegetable-market
Olympic Medal Rewards,/mpwolke/cusersmarilonedriverea-de-trabalhomedalcsv
Google Mobility,/chaibapat/google-mobility
School Dataset,/smeilisa07/number%20of%20school%20teacher%20student%20class
Heart Disease Dataset,/muhammetvarl/heart-disease-dataset
Cricket Chirp vs Temperature,/hershyandrew/cricket-chirp-vs-temperature
Prediction of Average Localization Error in WSNs,/abhilashdata/prediction-of-average-localization-error-in-wsns
Persentase Perokok di Indonesia BPS 2015-2016,/lintangwisesa/persentase-perokok-di-indonesia-bps-20152016
College Placement Data Set,/durgeshrao9993/college-placement-data-set
meilds2,/tombutton/meilds2
Ram Prices,/shubhankartiwari/ram-prices
Japan Prefecture Latitude Longitude,/corochann/japan-prefecture-latitude-longitude
Salary Dataset For Employee As A Work Experience,/jillanisofttech/salary-dataset-for-employee-as-a-work-experience
Stores.csv,/singhbirender/storescsv
Naive Bayes Classification,/helloitsdaksh/datasheet
CDC Sugar Consumption 2003,/noahgift/cdc-sugar-consumption-2003
Arabic Names,/lailamohammed/arabic-names
EEG Analysis,/jbouv27/eeg
Time sheet data,/shivamanhar/time-sheet-data
umbrellas_animalcrossing,/natyeab/umbrellas-animalcrossing
Zombies Apocalypse,/kingabzpro/zombies-apocalypse
Heart Disease Data,/shivarajmishra/heart-data
LinkedIn Poll Data,/kalilurrahman/linkedin-poll-data
Automobiles,/nisargpatel/automobiles
Iphone_purchase_records,/rohitphadke/iphone-purchase-records
Obesity Race - Latam and Caribbean,/julianhorvath/obesity-race-latam-and-caribbean
CLUSTERING: K-MEANS,/syedtouqeer/clustering-kmeans
Iris dataset,/styven/iris-dataset
Deep Learning Power Score Data,/discdiver/deep-learning-power-score-data
