dataset name,url
Weight vs Age of chicks on different diets,/lsind18/weight-vs-age-of-chicks-on-different-diets
SUV Purchase Decision,/arnabdata/suv-purchase-decision
"USA lat,long for state abbreviations",/washimahmed/usa-latlong-for-state-abbreviations
Pre processing Data,/ramprasad273/pre-processing-data
Telecom companies by market cap,/patrasaurabh/telecom-companies-by-market-cap
Chemical Composition of Pottery,/ukveteran/chemical-composition-of-pottery
2012 Election- Obama vs Romney,/kadser/2012-election-obama-vs-romney
United States tornado data,/wxexplorer/yearly-united-states-tornado-data-per-state
Healthy Life Expectancy,/mpwolke/cusersmarildownloadslifeexpectancycsv
Incidentes de Segurança da Informação no Brasil,/rodrigoriboldi/incidentes-de-segurana-da-informao-no-brasil
Room Type,/leandrodoze/room-type
Data: Anscombe's quartet,/carlmcbrideellis/data-anscombes-quartet
Student Marks dataset,/vicky1999/student-marks-dataset
SAT Score Data By State,/billbasener/sat-score-data-by-state
Social Network Ads,/shub99/social-network-ads
TelecomAgentCustomerInteractionText,/avinashok/telecomagentcustomerinteractiontext
IPL Auction Dataset 2020,/thegreatcoder/ipl-auction-dataset
Pakistan Traffic Accidents,/mfaisalqureshi/pakistan-traffic-accident-dataset
james_bond_series,/jackjaehwankim/james-bond-series
Profit in Startup of a Company,/root64shivansh/profit-in-startup-of-a-company
Pokemon Types,/mrinalshankar/pokemon-types
Covid19 US Lockdown Dates Dataset,/lin0li/us-lockdown-dates-dataset
Highest Grossing Movies Every Year from 1917-2021,/oddasparagus11/highest-grossing-movies-every-year-from-19172021
Auto Insurance in Sweden (small dataset),/sunmarkil/auto-insurance-in-sweden-small-dataset
CT Scan -  Rio de Janeiro/BR,/mpwolke/cusersmarildownloadsctcsv
PUBG Weapon Stats,/aadhavvignesh/pubg-weapon-stats
Persentase Perokok di Indonesia BPS 2015-2016,/lintangwisesa/persentase-perokok-di-indonesia-bps-20152016
Airline Safety,/danoozy44/airline-safety
Airline Passenger Traffic,/gauravduttakiit/airline-passenger-traffic
DataSurveiMedsos,/rizkyalifr/datasurveimedsos
LPG price for Metropolitan cities in india,/syedjaferk/lpg-price-for-metropolitan-cities-in-india
Food: Allergens and Allergies,/boltcutters/food-allergens-and-allergies
CLASSIFICATION: DECISION TREE CLASSIFIER,/syedtouqeer/classification-decision-tree-classifier
Student Study Hour V2,/aditeloo/student-study-hour-v2
Shopping_Data,/bikram1505/shopping-data
Active Volcanoes in the Philippines,/gabbygab/active-volcanoes-in-the-philippines
Wheel of Fortune Bonus Rounds,/parrotypoisson/wheel-of-fortune-bonus-rounds
Baltimore Annual Water Usage - Hipel and McLeod,/mmellinger66/baltimore-annual-water-usage-hipel-and-mcleod
Salary Predict Dataset,/laleeth/salary-predict-dataset
advertising,/sercanyesiloz/advertising
Hollywood Most Profitable Stories,/brendan45774/hollywood-most-profitable-stories
VALORANT Masters 2021: Player & Map Data 🔥,/jaykumar1607/valorant-masters-2021-player-map-data
COVID-19 Australia,/samansiadati/covid19-australia
Ecoli UCI Dataset,/kannanaikkal/ecoli-uci-dataset
Apple iPhone Data,/komalkhetlani/apple-iphone-data
Brazil Dataset,/thiagobodruk/brazilianstates
Solar Power Generation Example in Kobe,/stpeteishii/solar-power-example
DHT11 Temperature and Humidity Sensor,/edotfs/dht11-temperature-and-humidity-sensor-1-day
Addition of two numbers through ML algorithm,/spdsou/addition-of-two-numbers-through-ml-algorithm
Depression in Married Couples in İstanbul ,/babyoda/depression-in-married-couples
London Public Transport Data by Type of Transport,/codebreaker619/london-public-transport-data-by-type-of-transport
Cars Dataset with Battery Pack Capacity,/divyanshugupta95/cars-dataset-with-battery-pack-capacity
Valorant Weapon Dataset,/abilionb/valorant-weapon-dataset
Personality Study,/mlomuscio/personality-study
Call center metrics Dataset,/unifrancouni/call-center-metrics-dataset
Countries ISO Codes,/juanumusic/countries-iso-codes
Forest Fires in India,/sanikamal/forest-fires-in-india
Marketing Linear Multiple Regression ,/fayejavad/marketing-linear-multiple-regression
Enflayon ve işsizlik,/mert34/enflayon-ve-isizlik
"Smoking, Alcohol and (O)esophageal Cancer ",/ukveteran/smoking-alcohol-and-oesophageal-cancer
comedy shows,/mruanova/comedy-shows
Marketing Mix dataset,/veer06b/marrket-mix-dataset
Mercedes Benz Us car sales data 06/May - 09/March,/luigimersico/mercedes-benz-us-car-sales-data-06may-09march
Labor Force and Earnings by Educational attainment,/hrideshkedia/labor-force-and-earnings-by-educational-attainment
Indian City Latitude & Longitude Coordinates,/arjunprasadsarkhel/indian-city-latitude-longitude
Indian student - Drop-out Rate (DOR),/adarshsng/indian-student-state-wise-dropout-rate-dor
A Survey on Obesity,/cosmosankur/a-survey-on-obesity
W_E_A_T_H_E_R Dataset,/sonalisingh1411/w-e-a-t-h-e-r-dataset
Latest Covid-19 Global Countrywise Data,/manthanx/latest-covid19-global-countrywise-data
Head Brain,/saarthaksangam/headbrain
Heart_Diseases,/charankakaraparthi/heart-dissease
Students Score Dataset - Linear Regression,/shubham47/students-score-dataset-linear-regression
Dataset of position and salary,/sonalisingh1411/dataset-of-position-and-salary
Covid19 -Dataset,/sonalisingh1411/covid19-dataset
||Drinks||,/sonalisingh1411/drinks
Practices dataset,/sonalisingh1411/practices-dataset
Titanic.csv,/garrettrlynch/titaniccsv
HospitalCosts,/ankitabhinav73/hospitalcosts
Dataset on India Horticulture Exports,/mahaanand/indiahorticultureexport20072014-csv
Game Console Manufactor and Sales,/jaimepazlopes/game-console-manufactor-and-sales
Female Employment vs Fertility Rate,/mdmuhtasimbillah/fertility-rate-vs-participation-in-workforce
Predict systolic and diastolic rate(medical data),/spdsou/predict-systolic-and-diastolic-ratemedical-data
Children Lack Access to Learning ,/mpwolke/cusersmarildownloadsoddscsv
dataset1,/spdsou/dataset1
Portland Oregon riders monthly data,/hsankesara/portland-oregon-avg-rider-monthly-data
Iris dataset,/styven/iris-dataset
Auto mobile pricing,/kiran1995/auto-mobile-pricing
Media Company,/ashydv/media-company
Simple Customer Shopping Details Data Set,/sanjayar/simple-shopping-dataset
Sample of Car Data,/jingbinxu/sample-of-car-data
hireRecDataSimple,/jmsdatasci/hirerecdatasimple
Haberman Cancer Survival data set,/krpiku/haberman.csv
mall_customers_data.csv,/aajay20/mall-customers-datacsv
Cleveland Clinic Heart Disease Dataset ,/aavigan/cleveland-clinic-heart-disease-dataset
Image2tweet_hindi,/prachuryanath/image2tweet-hindi
Govt Of India Literacy Rate,/doncorleone92/govt-of-india-literacy-rate
Space X Launches Falcon9 and Falcon Heavy,/heyrobin/space-x-launches-falcon9-and-falcon-heavy
Pulse dataset for experiments,/drpartharoy/pulse-dataset-for-experiments
Palestine Body Count,/zusmani/palestine-body-count
linear-regression-dataset3(for simple exercises) ,/bulentsiyah/linearregressiondataset3
Personal distance in 42 countries /COVID feature/,/vitaliymalcev/personal-distance-in-42-countries
Social Media Users 2021,/margarethamartinez/socialmedia2021
Valorant Weapon Stats,/aadhavvignesh/valorant-weapon-stats
Most Played Video Games,/heyrobin/most-played-video-games-top-100
Fertility Data Set,/gabbygab/fertility-data-set
Agriculture Data,/dhanushk2105/agriculture-data
Tennis Weather,/pranavpandey2511/tennis-weather
Pengeluaran_dan_Listrik_2007_2018,/karaengibe/listrik-perkapita
Covid In India,/karansehgal13/covid-in-india
Insurance Data,/adepvenugopal/insurance-data
COPD Patients Dataset,/prakharrathi25/copd-student-dataset
survey,/mlethics/survey
Country Code,/koki25ando/country-code
Kpop 4th gen Sales,/daffashiddiq/kpop-4th-gen-sales
Mortality Moscow 2010-2020,/vitaliymalcev/mortaliy-moscow-20102020
Petrol Price in India,/hemanthhari/petrol-price-in-india
fifa countries,/sercanyesiloz/fifa-countries
Argentina provincial data,/kingabzpro/argentina-provincial-data
COVID-19 India- statewise ,/aryakrishnanar/covid-data-india-statewise
Lab-02,/jhskaggle/lab02
Alzheimer Features,/brsdincer/alzheimer-features
Aviation Safety,/dhruvagg/aviation-safety
Find S Algorithm DataSet,/imvickykumar999/find-s-algorithm-dataset
Decathlon,/drisskaouthar/decathlon
Mall-customers-dataset,/sonalisingh1411/mallcustomersdataset
Buy Computer,/usman27/buy-computer
Classification Data -Apples & Oranges,/raykleptzo/classification-data-apples-oranges
Hyper Cars 2019,/tanuprabhu/hyper-cars-2019
Normal Distribution Data,/tinasoni/normal-distribution-data
multivariat,/adhiyatmanugraha/multivariat
polynomial-regression(for simple exercises) ,/bulentsiyah/polynomialregressioncsv
hargapanganindonesia,/iannarsa/hargapanganindonesia
Vegetables Cultivation Data Exclusive ,/ysthehurricane/vegetables-cultivation-data-exclusive
crop yield farm data anova,/jhonculler/fdffa
Swedish auto insurance data,/spdsou/swedish-auto-insurance-data
Alcohol & Life Expectancy,/rishidamarla/alcohol-life-expectancy
Fifa World cup 2018,/rezaghari/fifa-worldcup-2018
School Dataset,/smeilisa07/number%20of%20school%20teacher%20student%20class
Delivery Time,/gaurav9712/delivery-time
College Placement Data Set,/durgeshrao9993/college-placement-data-set
hiring,/pankeshpatel/hiring
rj-sample-datasets,/rajacsp/rj-sample-datasets
Indian Consumers Cars purchasing behaviour ,/karivedha/indian-consumers-cars-purchasing-behaviour
Kidney Stone Method Prediction| Beginners 🗸👨‍🎓,/utkarshxy/kidney-stone-data
Life Expectancy of the World,/amansaxena/lifeexpectancy
Iphone_purchase_records,/rohitphadke/iphone-purchase-records
Tic-Tac-Toe,/spdsou/tictactoe
Sleep in Mammals,/volkandl/sleep-in-mammals
COVID-19 Population Data,/anjum48/covid19-population-data
Laptops Info,/ghadahalshehrei/laptops-info
Shinkansen Stations in Japan,/japandata509/shinkansen-stations-in-japan
Startup-50,/sonalisingh1411/startup50
|| Social_networking_ads ||,/sonalisingh1411/-social-networking-ads
Most Valuable Football Teams in the World,/hamdallak/most-valuable-football-teams-in-the-world
Indonesian Stoplist,/oswinrh/indonesian-stoplist
submit_files,/sishihara/submit-files
Drinks by country,/faressayah/drinks-by-country
Sentiment Analysis Dataset,/sonaam1234/sentimentdata
Mall_Customer,/walidbachri/mall-customer
Mall_Customer,/alaminbhuyan/mall-customer
Income-Expenditure Dataset,/saurav9786/incomeexpenditure-dataset
"TV,Radio,Newspaper-Advertising ",/thorgodofthunder/tvradionewspaperadvertising
MBA Admission,/willianleite/mba-admission
The Most Expensive Football Transfers,/berkayalan/the-most-expensive-football-transfers
Hepatitis,/harinir/hepatitis
Global Phone Sales By Company Samsung Apple Huawei,/andrewtgraham/global-phone-sales-by-company-samsung-apple-huawei
LinkedIn Freelancer Survey Results,/alfiegrace/linkedin-freelancer-survey-results
Iris Dataset,/rutujavaidya/iris-dataset
Diet for Linear Programming 2020,/omsaraksa/diet-for-linear-programing2020
Coursera IPO - Tweets,/usharengaraju/coursera-ipo-tweets
Data from the 2019 FBI Hate Crime Statistics ,/fireballbyedimyrnmom/data-from-the-2019-fbi-hate-crime-statistics
Nutritional Supplement Sales Multiple Regression,/kevpoolse/nutritional-case-multiple-regression
NYC 2016 Holidays,/pceccon/nyc2016holidays
Mobile Legends Bang Bang (MLBB) Heros Dataset,/sadkoktaybicici/mobile-legends-bang-bang-mlbb-heros-dataset
"Poverty Universe, All Ages Time Series","/census/poverty-universe,-all-ages-time-series"
Trials of Osiris Engagement,/lannaolson/trials-of-osiris-engagement
vinho_teste,/nirciojunior/vinho-teste
Top 100 global hedge funds 2020,/ironbatshashank/top-100-global-hedge-funds-2020
Employee Satisfaction Index,/antoniofendy/employee-satisfaction-index
Favorite Color Report,/bsoyka3/favorite-colors
Height_Weight_single_variable_data_101_series_1.0,/jamesbasker/height-weight-single-variable-data-101-series-10
Bicycle Cities Index 2019,/gerile3/bicycle-cities-index-2019
Radio codes,/babureddie/radio-codes
Usage of Smartphones,/pallavrathod/usage-of-smartphones
Olympic Host Cities,/jonscheaffer/olympic-host-cities
50 Startups Data,/amineoumous/50-startups-data
Percentage of Bachelors degrees done by women usa,/yogeshkumarsingla/percentage-of-bachelors-degrees-done-by-women-usa
Daily Total Female Births,/jamieleech/daily-total-female-births
cdc social vulnerability column selections,/johnjdavisiv/cdc-social-vulnerability-column-selections
county health column selection,/johnjdavisiv/county-health-column-selection
favourite-music,/shahzaib92/favouritemusic
Product customer survey data for 100 customers,/ipravin/hair-customer-survey-data-for-100-customers
RainPune65_20,/pedrociancaglini/rainpune65-20
Country flag URLs,/zhongtr0n/country-flag-urls
Premier League 2021/22 Fixtures,/jackward1/premier-league-202122-fixtures
Salary Data (Simple Linear Regression),/shsrivas/salary-data
temps.csv,/ns0720/tempscsv
AdvtLR,/saptarsi/advtlr
Sugar-cane Disease Data ,/ukveteran/sugarcane-disease-data
Saudi Arabia car prices Machine Learning.,/energykingdom/saudi-arabia-car-prices-machine-learning
Basic Classification Example with TensorFlow,/sergiogq/basic-classification-example-with-tensorflow
Car Price Analysis,/india1day/car-price-analysis
Hepatitis Dataset,/mragpavank/hepatitis-dataset
Mortality and Water Hardness ,/ukveteran/mortality-and-water-hardness
Ideal workspace location,/ahmedalghafri/ideal-workspace-location
Predicting End Semester Performance,/akiwelekar/predictingese
Vertebrate,/almutairiphd/vertebrate
India_Nifty50_data_2020_till April,/mayankagrawalds/india-nifty50-data-2020-till-april
aggregate-data-italian-cities-from-wikipedia,/alepuzio/aggregatedataitaliancitiesfromwikipedia
Ireland Rugby Match Data (Internationals),/harryarthur/ireland-rugby-match-data-internationals
Child Mortality from Rotavirus,/sansuthi/child-mortality-from-rotavirus
ENJOYSPORT,/mohitsinha4/enjoysport
Alcohol Consumption,/tunguz/alcohol-consumption
DS4G Puerto Rico Electricity Consumption by month,/vgates/ds4g-puerto-rico-electricity-consumption-by-month
Homeless Dataset,/rezag7/homeless-dataset
Education DataSet,/denisadutca/education-indicators-2014-worldwide
Automobiles,/nisargpatel/automobiles
Used Car price Prediction Mini Project,/swatikhedekar/car-price-prediction
Countries,/neerjad/countries
heart rate of undergraduate students,/enriquebl/heart-rate-of-undergraduate-students
stress due to the coronavirus-pandemic,/sizanchowdhuri/stress-due-to-the-coronaviruspandemic
Urinary tract infection dataset,/sumitlakhera/urinary-tract-infection-dataset
Minimum Wages between 2001 & 2018,/frtgnn/minimum-wages-between-2001-2018
hospitalbedloc,/vishesh20/hospitalbedloc
COVID-19  Complete Blood Count (CBC) Database,/tawsifurrahman/covid19-complete-blood-count-clinical-database
Auto Insurance in Sweden,/redwankarimsony/auto-insurance-in-sweden
car.csv,/karimkeraani/carcsv
marital status using logistic regression,/studymart/marital-status-using-logistic-regression
Winter Olympic Medals 1924 - 2018,/ramontanoeiro/winter-olympic-medals-1924-2018
50_startups,/gaurav9712/50-startups
COVID Breakthrough Infections,/mpwolke/cusersmarildownloadsvaccincsv
WHO obesity by country 2016,/arttua/who-obesity-by-country-2016
Laptop price predictor,/andrewgeorgeissac/laptop-price-predictor
Binary Dataset,/aakashmisra/binary-dataset
Smartphone Price in Tokopedia vs Kimovil Review,/linxzy/smartphone-price-compared-by-kimovil-review
ballon d'or,/seriadiallo1/ballon-dor
Salary_Data.csv,/devchauhan1/salary-datacsv
Messi vs Ronaldo vs Neymar,/nishantbhadauria/messi-vs-ronaldo-vs-neymar
Axial Age Dataset,/usharengaraju/axial-age-dataset
Exoplanets Data,/ukveteran/exoplanets-data
Mobile_ads,/kavitjigneshshah/mobile-ads
Top 100 Global Steel Producers (2011-2016),/drubal/top-100-global-steel-producers-20112016
Pulse rate and exercise ,/gautamattry/pulse-rate-and-exercise
BI Software Recommendation Dataset,/devsubhash/bi-software-recommendation-dataset
Japan Prefecture Latitude Longitude,/corochann/japan-prefecture-latitude-longitude
Heart Disease Prediction  ,/gauravduttakiit/heart-disease-prediction
Euro 2020 Top Players,/bakar31/euro-2020-top-players
Swiss banknote conterfeit detection,/chrizzles/swiss-banknote-conterfeit-detection
Karnatka-Agriculture-data,/arghac14/karnatkaagriculturedata
ADA (Cardano) price trend from WazirX Exchange,/kundankumar91/ada-cardano-price-trend-from-wazirx-exchange
